,^GSPC,^TNX,Date,Ticker,Price_Stock,Price_Log_Return,polarity_score
39,0.0001461310919914638,-0.02410612250446853,2022-05-20,AAPL,137.58999633789062,0.0017457648446601581,0.09906440677966102
40,0.018384995412059624,0.025506174714586383,2022-05-23,AAPL,143.11000061035156,0.03933534776407299,0.24514333333333335
41,-0.008153950903556861,-0.03524122572510535,2022-05-24,AAPL,140.36000061035156,-0.019403014524209894,0.07467333333333334
42,0.009406385648931703,-0.003993440724930908,2022-05-25,AAPL,140.52000427246094,0.001139302738785375,0.140065
43,0.019688166007719943,0.0025431328281957377,2022-05-26,AAPL,143.77999877929688,0.022934487263377434,0.09139830508474577
44,0.024441130195821614,-0.0047281452958947146,2022-05-27,AAPL,149.63999938964844,0.03994806033549647,0.1300949152542373
45,-0.006294135193666506,0.03615932440473024,2022-05-31,AAPL,148.83999633789062,-0.0053605265270606495,0.1351683333333333
46,-0.007510905041154814,0.030132112290687685,2022-06-01,AAPL,148.7100067138672,-0.0008737330261121556,0.13724666666666666
47,0.018263225415545037,-0.0061601451320183465,2022-06-02,AAPL,151.2100067138672,0.016671497677550384,0.18076333333333333
48,-0.01648240560981762,0.014991732031108151,2022-06-03,AAPL,145.3800048828125,-0.039318605882486146,0.18564237288135593
49,0.003132489407036587,0.027024192656485813,2022-06-06,AAPL,146.13999938964844,0.005214024543549023,0.10193833333333333
50,0.009478331531719064,-0.02196435162470678,2022-06-07,AAPL,148.7100067138672,0.01743308366138674,0.20101333333333335
51,-0.010852623040154441,0.01899745882073023,2022-06-08,AAPL,147.9600067138672,-0.0050561335074892355,0.08917333333333334
52,-0.024086457665156047,0.004939864021471063,2022-06-09,AAPL,142.63999938964844,-0.036618043064564176,0.11162
53,-0.0295424148114094,0.036132960403165715,2022-06-10,AAPL,137.1300048828125,-0.039394552656978554,0.24719833333333335
54,-0.039539931990040245,0.06441970611637693,2022-06-13,AAPL,131.8800048828125,-0.03903696139074864,0.17046271186440679
55,-0.0037808180394893753,0.034168925814695106,2022-06-14,AAPL,132.75999450683594,0.0066504902469306515,0.19587333333333332
56,0.014487058836534672,-0.02559024749126415,2022-06-15,AAPL,135.42999267578125,0.01991190211094196,0.08386833333333334
57,-0.03305220711384038,-0.02626234504009428,2022-06-16,AAPL,130.05999755859375,-0.040458983916443536,0.09751166666666666
58,0.0021984473410121552,-0.020776744841869643,2022-06-17,AAPL,131.55999755859375,0.011467139093874756,0.2712333333333333
59,0.02418247496067316,0.020776744841869643,2022-06-21,AAPL,135.8699951171875,0.03223550753534976,0.162915
60,-0.0013024200953584142,-0.0467360393997136,2022-06-22,AAPL,135.35000610351562,-0.0038344491442217077,0.18005666666666667
61,0.009487072485557135,-0.028279461958391705,2022-06-23,AAPL,138.27000427246094,0.021344265145308405,0.21440833333333334
62,0.0301055397299006,0.018408374194015753,2022-06-24,AAPL,141.66000366210938,0.024221519876943987,0.20505084745762714
63,-0.0029774998903402405,0.021839768395954362,2022-06-27,AAPL,141.66000366210938,0.0,0.19607666666666665
64,-0.02034867314949551,0.0037500305647963916,2022-06-28,AAPL,137.44000244140625,-0.030242370177498756,0.23341016949152543
65,-0.0007119988201722549,-0.03588260941283483,2022-06-29,AAPL,139.22999572753906,0.012939735235462102,0.12210833333333333
66,-0.008797866246368358,-0.03990638502890698,2022-06-30,AAPL,136.72000122070312,-0.0181921634990152,0.07833389830508473
67,0.0104985112966407,-0.028324687350017363,2022-07-01,AAPL,138.92999267578125,0.016035108706173418,0.21625166666666668
68,0.001582875106192816,-0.02808184680314252,2022-07-05,AAPL,141.55999755859375,0.018753481788822413,0.1417728813559322
69,0.003566795705065573,0.0363549610902727,2022-07-06,AAPL,142.9199981689453,0.009561382112642569,0.21291166666666667
70,0.0148537231809307,0.03209185720214003,2022-07-07,AAPL,146.35000610351562,0.023716034499354777,0.19987999999999997
71,-0.0008306163961275814,0.03044929102947269,2022-07-08,AAPL,147.0399932861328,0.004703558104416139,0.18733333333333332
72,-0.01159441766052538,-0.036116904272255335,2022-07-11,AAPL,144.8699951171875,-0.014867858098461362,0.189165
73,-0.009286868497493828,-0.011094413014732574,2022-07-12,AAPL,145.86000061035156,0.0068105068918162814,0.10057666666666666
74,-0.004466864111815738,-0.018424233520150546,2022-07-13,AAPL,145.49000549316406,-0.0025398682569930386,0.10166
75,-0.0030031388127653713,0.019100169154498747,2022-07-14,AAPL,148.47000122070312,0.020275532370192195,0.17267166666666667
76,0.01901923165863373,-0.010186835410455952,2022-07-15,AAPL,150.1699981689453,0.011385047645188884,0.240455
77,-0.008398742485836053,0.010186835410455952,2022-07-18,AAPL,147.07000732421875,-0.0208592597858539,0.10074000000000001
78,0.027253517643730518,0.019736387191126692,2022-07-19,AAPL,151.0,0.026371123101800897,0.23782
79,0.005878493941057883,0.005615195516504912,2022-07-20,AAPL,153.0399932861328,0.013419444447056783,-0.03015
80,0.009813066689504879,-0.04238775325260846,2022-07-21,AAPL,155.35000610351562,0.014981393865878267,0.14951833333333334
81,-0.009376287293813235,-0.04462363087615717,2022-07-22,AAPL,154.08999633789062,-0.008143851600139307,0.13692
82,0.0013143029733058142,0.013207381474929614,2022-07-25,AAPL,152.9499969482422,-0.007425772883458137,0.048986666666666664
83,-0.011610342599263745,-0.011771133993019323,2022-07-26,AAPL,151.60000610351562,-0.008865537175334559,0.12136833333333333
84,0.025820048778628646,-0.019200000842363618,2022-07-27,AAPL,156.7899932861328,0.03366177408266946,0.15464166666666665
85,0.012060319791912022,-0.01957586932234534,2022-07-28,AAPL,157.35000610351562,0.0035653747482404796,0.13818166666666667
86,0.014107775781754484,-0.014653666179999525,2022-07-29,AAPL,162.50999450683594,0.03226684223607279,0.11602833333333334
87,-0.002827076544916096,-0.013719732730259393,2022-08-01,AAPL,161.50999450683594,-0.006172478296782913,0.07322333333333333
88,-0.006684688378872039,0.05050633614804412,2022-08-02,AAPL,160.00999450683594,-0.00933074728847405,0.06771333333333333
89,0.015517456270091046,0.002550545992570763,2022-08-03,AAPL,166.1300048828125,0.037534364839249434,0.13324
90,-0.0007776424495844481,-0.0265501538927152,2022-08-04,AAPL,165.80999755859375,-0.0019281040007408379,0.115395
91,-0.0016270690189177373,0.05948083549387306,2022-08-05,AAPL,165.35000610351562,-0.002778063448656276,0.17339491525423728
92,-0.0012383171221213018,-0.02676334903671629,2022-08-08,AAPL,164.8699951171875,-0.0029072213835554805,0.10370338983050847
93,-0.004257744235927063,0.011506716756141122,2022-08-09,AAPL,164.9199981689453,0.0003032417790649333,0.10759166666666667
94,0.021067158460407853,-0.003940509520518276,2022-08-10,AAPL,169.24000549316406,0.025857361573686788,0.10227118644067797
95,-0.0007057229222020567,0.03595734484326818,2022-08-11,AAPL,168.49000549316406,-0.004441424857093423,0.11639
96,0.017174046951492272,-0.013596177511204788,2022-08-12,AAPL,172.10000610351562,0.021199305229822052,0.16539833333333334
97,0.003961684056234205,-0.020568132564594777,2022-08-15,AAPL,173.19000244140625,0.006313533155214657,0.12437166666666667
98,0.0018739228259470053,0.011754362838360954,2022-08-16,AAPL,173.02999877929688,-0.0009242890239518076,0.15182500000000002
99,-0.007264114867647109,0.024139709339648263,2022-08-17,AAPL,174.5500030517578,0.008746268220925835,0.21728
100,0.0022669896063849393,-0.004503653211141545,2022-08-18,AAPL,174.14999389648438,-0.002294289270071914,0.17921333333333334
101,-0.012983928713039106,0.03714857685679118,2022-08-19,AAPL,171.52000427246094,-0.015217058972706532,0.09257627118644067
102,-0.0216323664664948,0.01593125585338706,2022-08-22,AAPL,167.57000732421875,-0.0232986846707961,0.17397
103,-0.0022403704344373665,0.0055820077258392775,2022-08-23,AAPL,167.22999572753906,-0.0020311332764251233,0.10181833333333333
104,0.0029119166987232603,0.016883533211808466,2022-08-24,AAPL,167.52999877929688,0.0017923475743470973,0.11605166666666668
105,0.013993241836107728,-0.02609408460210405,2022-08-25,AAPL,170.02999877929688,0.0148124524710882,0.09103666666666667
106,-0.03426857631703939,0.0029698298617484298,2022-08-26,AAPL,163.6199951171875,-0.038428248646896535,0.15390833333333334
107,-0.006688675197326077,0.024411239668142404,2022-08-29,AAPL,161.3800048828125,-0.013784773566182906,0.13764
108,-0.011089416492115589,0.0,2022-08-30,AAPL,158.91000366210938,-0.015423835407251119,0.166865
109,-0.007847738208154098,0.007368286635333066,2022-08-31,AAPL,157.22000122070312,-0.010691921139814653,0.007746666666666668
110,0.002991752267195835,0.04126881576308028,2022-09-01,AAPL,157.9600067138672,0.0046957727921288495,0.163145
111,-0.010794552570724036,-0.022298856634185515,2022-09-02,AAPL,155.80999755859375,-0.013704578361899422,0.14842000000000002
112,-0.004103464690896175,0.04500984306667366,2022-09-06,AAPL,154.52999877929688,-0.008249056213992745,0.14222
113,0.018174848666170362,-0.022710986432488145,2022-09-07,AAPL,155.9600067138672,0.009211362816897939,0.08080344827586207
114,0.006588966880441305,0.008235504758794976,2022-09-08,AAPL,154.4600067138672,-0.009664400555222663,0.0953728813559322
115,0.015156014981211996,0.008770672642644195,2022-09-09,AAPL,157.3699951171875,0.01866448297735701,0.08721525423728813
116,0.010528651483996398,0.012270059322721405,2022-09-12,AAPL,163.42999267578125,0.03778502970415509,0.13692666666666667
117,-0.044199163031974464,0.017689123821911457,2022-09-13,AAPL,153.83999633789062,-0.06047164181347231,0.229775
118,0.003381289078845384,-0.002926543104318391,2022-09-14,AAPL,155.30999755859375,0.009510026386489123,0.21782333333333334
119,-0.011382272168150465,0.01368094963710731,2022-09-15,AAPL,152.3699951171875,-0.01911136242684819,0.10241000000000001
120,-0.007208049775663028,-0.0031852224119326422,2022-09-16,AAPL,150.6999969482422,-0.011020656053601918,0.25608333333333333
121,0.00683369772470499,0.012107399421688925,2022-09-19,AAPL,154.47999572753906,0.0247735250813097,0.13468103448275864
122,-0.011336114736598901,0.022943957439713003,2022-09-20,AAPL,156.89999389648438,0.01554401037510278,0.12600677966101695
123,-0.017264674098507626,-0.01722966162588624,2022-09-21,AAPL,153.72000122070312,-0.02047584720058726,0.16866666666666666
124,-0.008463293830454077,0.05487659802561917,2022-09-22,AAPL,152.74000549316406,-0.006395608213339621,0.24122000000000002
125,-0.017382828767329883,-0.002970945609026776,2022-09-23,AAPL,150.42999267578125,-0.015239354403205674,0.27670666666666666
126,-0.010394360890281007,0.04779787505333455,2022-09-26,AAPL,150.77000427246094,0.0022577141072535056,0.22041166666666667
127,-0.0021226109548244665,0.021934050868887223,2022-09-27,AAPL,151.75999450683594,0.006544764301935402,0.23470166666666667
128,0.0194811441811531,-0.06757037494367579,2022-09-28,AAPL,149.83999633789062,-0.012732255734667852,0.2660661016949153
129,-0.021352794823098264,0.011272276056289332,2022-09-29,AAPL,142.47999572753906,-0.05036642470068564,0.22821333333333332
130,-0.015181351546209143,0.015097604397847242,2022-09-30,AAPL,138.1999969482422,-0.03049971974362986,0.15958666666666668
131,0.02555457753092938,-0.0410520096675111,2022-10-03,AAPL,142.4499969482422,0.03028915026917023,0.37409491525423727
132,0.030125341416800566,-0.009356127496796374,2022-10-04,AAPL,146.10000610351562,0.02530032101238433,0.26249833333333333
133,-0.0020199875589383964,0.03850799988080089,2022-10-05,AAPL,146.39999389648438,0.002051199303589435,0.2812516666666667
134,-0.010297922911394863,0.01766688321074139,2022-10-06,AAPL,145.42999267578125,-0.006647739009414622,0.15229322033898307
135,-0.02840319653147816,0.014788159687201707,2022-10-07,AAPL,140.08999633789062,-0.037409773760211706,0.25488333333333335
136,-0.007520673133653233,0.0012868653171667077,2022-10-10,AAPL,140.4199981689453,0.0023528714823566332,0.05385166666666666
137,-0.006540518412323948,0.013031966846509091,2022-10-11,AAPL,138.97999572753906,-0.010307911404631831,0.17982166666666666
138,-0.0032961996501654767,-0.009437626896361628,2022-10-12,AAPL,138.33999633789062,-0.004615610443994278,0.09226833333333334
139,0.025634259307631524,0.012732525779777903,2022-10-13,AAPL,142.99000549316406,0.03306033946054221,0.17310666666666666
140,-0.02394712074452876,0.014569543124683504,2022-10-14,AAPL,138.3800048828125,-0.03277117680497543,0.37272711864406777
141,0.02613552455756185,0.001246015748584739,2022-10-17,AAPL,142.41000366210938,0.028706687590389635,0.19030166666666667
142,0.01136276820708737,-0.0042431014433264025,2022-10-18,AAPL,143.75,0.00936543273086965,0.3352741379310345
143,-0.006694455239685482,0.03175650294452148,2022-10-19,AAPL,143.86000061035156,0.0007649290044273727,0.152175
144,-0.007982686738765565,0.023705163830219478,2022-10-20,AAPL,143.38999938964844,-0.0032724222115234625,0.19468474576271186
145,0.023447759860447448,-0.0030809390359176625,2022-10-21,AAPL,147.27000427246094,0.026699479278780913,0.295405
146,0.011811940205111782,0.0049722809246059985,2022-10-24,AAPL,149.4499969482422,0.014694202560876946,0.15499333333333334
147,0.01613577001587352,-0.030210977585924947,2022-10-25,AAPL,152.33999633789062,0.01915297259556681,0.31847166666666665
148,-0.007415140398988385,-0.022898929634177945,2022-10-26,AAPL,149.35000610351562,-0.019822255376275244,0.05506333333333334
149,-0.006101185053184466,-0.019618292978342167,2022-10-27,AAPL,144.8000030517578,-0.030939084502022318,0.2817220338983051
150,0.024328036770855377,0.018372277229757428,2022-10-28,AAPL,155.74000549316406,0.07283448439292428,0.26452166666666665
151,-0.007482327030336577,0.01657016006039891,2022-10-31,AAPL,153.33999633789062,-0.015530331171750511,0.20905254237288137
152,-0.00410966372035837,-0.0061508607729749976,2022-11-01,AAPL,150.64999389648438,-0.017698429186696174,0.2656116666666667
153,-0.025319843737483083,0.0017260439323443233,2022-11-02,AAPL,145.02999877929688,-0.03801861590651079,0.211915
154,-0.010642422531956797,0.015886942113691793,2022-11-03,AAPL,138.8800048828125,-0.04333032308471818,0.08787166666666667
155,0.013526823285562983,0.007729522550855572,2022-11-04,AAPL,138.3800048828125,-0.003606726714338926,0.3258627118644068
156,0.009568061679360085,0.013859262510822257,2022-11-07,AAPL,138.9199981689453,0.0038946553390308836,0.29717166666666667
157,0.0055822828287599435,-0.02110397170878686,2022-11-08,AAPL,139.5,0.004166386566188507,0.18695166666666668
158,-0.020996784712302485,0.006040877502206277,2022-11-09,AAPL,134.8699951171875,-0.03375328593649929,0.20661
159,0.05395251566479686,-0.08074560308590506,2022-11-10,AAPL,146.8699951171875,0.0852364931950369,0.23448666666666668
160,0.009198312304770084,-0.004187400127694918,2022-11-11,AAPL,149.6999969482422,0.0190854625198007,0.09747166666666666
161,-0.008975940544917904,0.01354541313564983,2022-11-14,AAPL,148.27999877929688,-0.009530900989646263,0.35731999999999997
162,0.008675376414668534,-0.01722380377450161,2022-11-15,AAPL,150.0399932861328,0.011799510416391712,0.053185
163,-0.008286283111873516,-0.028569587856106304,2022-11-16,AAPL,148.7899932861328,-0.008366009750006675,0.2825283333333333
164,-0.0030941046442301,0.022232115087643667,2022-11-17,AAPL,150.72000122070312,0.012887948210701161,0.30602
165,0.004747295648158456,0.011326337821938592,2022-11-18,AAPL,151.2899932861328,0.0037746614520761668,0.17507118644067796
166,-0.0038912498002758866,0.0018317339590079307,2022-11-21,AAPL,148.00999450683594,-0.021918678443643813,0.27591666666666664
167,0.013488606269829617,-0.017671606160908127,2022-11-22,AAPL,150.17999267578125,0.014554723966504923,0.26130166666666665
168,0.005897266041737126,-0.013933721531497412,2022-11-23,AAPL,151.07000732421875,0.005908828135781974,0.33737
169,-0.0002830842622021379,-0.004055732138615875,2022-11-25,AAPL,148.11000061035156,-0.019788108978102237,0.22357833333333332
170,-0.015564696794065469,0.0032459005606186864,2022-11-28,AAPL,144.22000122070312,-0.02661532510702802,0.06223500000000001
171,-0.001593133701623728,0.012079018965760024,2022-11-29,AAPL,141.1699981689453,-0.02137509502724466,0.294375
172,0.030478643521295368,-0.012079018965760024,2022-11-30,AAPL,148.02999877929688,0.04745012275353577,0.18946
173,-0.000868009829606109,-0.04812876335028893,2022-12-01,AAPL,148.30999755859375,0.0018897136132842718,0.3240050847457627
174,-0.0011953746637622942,-0.006538758656564614,2022-12-02,AAPL,147.80999755859375,-0.0033770125855738797,0.25557833333333335
175,-0.01805624963097152,0.02618022426972444,2022-12-05,AAPL,146.6300048828125,-0.008015208417573305,0.170235593220339
176,-0.014503869422986426,-0.024185646195967525,2022-12-06,AAPL,142.91000366210938,-0.025697353170228254,0.06916000000000001
177,-0.0018641072533824854,-0.030344769812933547,2022-12-07,AAPL,140.94000244140625,-0.013880801897801831,0.0698135593220339
178,0.007493634413933137,0.024062603364566115,2022-12-08,AAPL,142.64999389648438,0.012059749651673002,0.24663559322033898
179,-0.00737671946421159,0.021536671686640085,2022-12-09,AAPL,142.16000366210938,-0.0034408252659856586,0.4082683333333333
180,0.014178307299649973,0.012259877418280496,2022-12-12,AAPL,144.49000549316406,0.016257129416253235,0.24073166666666665
181,0.007263223255456808,-0.030936137927797036,2022-12-13,AAPL,145.47000122070312,0.006759549153686706,0.11578333333333334
182,-0.0060711166238363035,0.0005711289346532755,2022-12-14,AAPL,143.2100067138672,-0.01565775680492898,0.11368
183,-0.0252374779018254,-0.015245505340105048,2022-12-15,AAPL,136.5,-0.047987516746869296,0.23068333333333335
184,-0.011200239946012047,0.009232628800020404,2022-12-16,AAPL,134.50999450683594,-0.014686109742856779,0.167785
185,-0.009048328941103634,0.028035242385257675,2022-12-19,AAPL,132.3699951171875,-0.016037510044085934,0.14149333333333333
186,0.0010368006978893618,0.028357006485055125,2022-12-20,AAPL,132.3000030517578,-0.0005289006502096072,0.16828833333333335
187,0.014758548669055571,0.0,2022-12-21,AAPL,135.4499969482422,0.02353045181273039,0.23830333333333334
188,-0.014557142498146547,-0.004080001595016869,2022-12-22,AAPL,132.22999572753906,-0.024059747742690263,0.16967666666666667
189,0.005850952271915233,0.02210333083715188,2022-12-23,AAPL,131.86000061035156,-0.0028020399439636634,0.014788333333333337
190,-0.0040578440346585865,0.028644704522388542,2022-12-27,AAPL,130.02999877929688,-0.013975574638567245,-0.03298166666666667
191,-0.012093470442948728,0.006970517161368317,2022-12-28,AAPL,126.04000091552734,-0.031165859522513273,0.21484666666666669
192,0.017310634314993578,-0.013468228694581308,2022-12-29,AAPL,129.61000061035156,0.027930621991565374,0.29051166666666667
193,-0.002543975646110752,0.011407930415342493,2022-12-30,AAPL,129.92999267578125,0.002465841379722278,0.2770266666666667
194,-0.004008572481273731,-0.022420117000601092,2023-01-03,AAPL,125.06999969482422,-0.03812220940337063,0.127125
195,0.007510694562139264,-0.02239492984713909,2023-01-04,AAPL,126.36000061035156,0.010261402643368278,0.164264406779661
196,-0.011713869136457333,0.0029613476420959906,2023-01-05,AAPL,125.0199966430664,-0.010661283111649489,0.10811333333333334
197,0.022583835589031764,-0.0414382298646907,2023-01-06,AAPL,129.6199951171875,0.03613335767686632,0.07831
198,-0.0007679273259917352,-0.01467710400821609,2023-01-09,AAPL,130.14999389648438,0.004080529215204187,0.05379166666666667
199,0.006953997970594372,0.029141902902585892,2023-01-10,AAPL,130.72999572753906,0.004446510347639432,0.271095
200,0.012767571192293659,-0.018676543180380145,2023-01-11,AAPL,133.49000549316406,0.020892514925814787,0.26747166666666666
201,0.0034100849120424215,-0.02998940215750112,2023-01-12,AAPL,133.41000366210938,-0.0005994891772678201,0.06581
202,0.003988892144656475,0.017816574158795895,2023-01-13,AAPL,134.75999450683594,0.010068257135029235,0.12459491525423728
203,-0.0020325554309970073,0.006812449802216181,2023-01-17,AAPL,135.94000244140625,0.008718252102151602,0.07658999999999999
204,-0.015684966977744352,-0.04631799930429392,2023-01-18,AAPL,135.2100067138672,-0.005384454852157994,-0.028493333333333332
205,-0.0076676719018120565,0.006497386751685763,2023-01-19,AAPL,135.27000427246094,0.0004436376600178704,0.15583666666666668
206,0.01874167355235201,0.02528833860726709,2023-01-20,AAPL,137.8699951171875,0.019038364081683135,0.22135762711864407
207,0.011811315951328893,0.011699413635376077,2023-01-23,AAPL,141.11000061035156,0.023228555627555103,0.09888333333333334
208,-0.0007117563642928815,-0.01601406619039758,2023-01-24,AAPL,142.52999877929688,0.010012762907375183,-0.07938305084745763
209,-0.0001817415734652883,-0.0020199712269561854,2023-01-25,AAPL,141.86000061035156,-0.004711835225971406,0.2983166666666667
210,0.010947708029114267,0.008914548660008181,2023-01-26,AAPL,143.9600067138672,0.014694869771427754,0.17438166666666666
211,0.0024917340217047723,0.007131639765950437,2023-01-27,AAPL,145.92999267578125,0.013591474641846624,0.18398666666666666
212,-0.01305356931529289,0.00933667293558349,2023-01-30,AAPL,143.0,-0.020282374229800837,-0.04765762711864407
213,0.014536304416418844,-0.006214730138871971,2023-01-31,AAPL,144.2899932861328,0.008980486518885833,0.1972135593220339
214,0.010398056296885727,-0.03812184604795954,2023-02-01,AAPL,145.42999267578125,0.007869704048322212,0.15029166666666666
215,0.014592384626853416,-0.00029446958606960116,2023-02-02,AAPL,150.82000732421875,0.03639230051003395,0.039425
216,-0.010408592637284997,0.0392660596122647,2023-02-03,AAPL,154.5,0.02410697500065151,0.19220847457627116
217,-0.006159393193939877,0.028469686192052368,2023-02-06,AAPL,151.72999572753906,-0.01809149895896489,0.20716166666666666
218,0.012790364037398305,0.010947006247427504,2023-02-07,AAPL,154.64999389648438,0.01906186228560358,0.16049666666666665
219,-0.011142573012412171,-0.00573221387864975,2023-02-08,AAPL,151.9199981689453,-0.017810405213165126,0.03555166666666667
220,-0.008869009831038,0.008178881622161294,2023-02-09,AAPL,150.8699951171875,-0.00693554796366147,0.20603000000000002
221,0.0021928557092181222,0.01642688612226917,2023-02-10,AAPL,151.00999450683594,0.00092751692392401,0.3284516666666667
222,0.011383569951155081,-0.007237654039951691,2023-02-13,AAPL,153.85000610351562,0.018632118028373057,0.45189666666666667
223,-0.00028045385549368973,0.011767964313552204,2023-02-14,AAPL,153.1999969482422,-0.0042339040535086525,0.335775
224,0.002769337533075955,0.012681833821214905,2023-02-15,AAPL,155.3300018310547,0.01380766040157333,0.2834083333333333
225,-0.013884689204880729,0.008886603205457533,2023-02-16,AAPL,153.7100067138672,-0.010484143872342422,0.23553999999999997
226,-0.002771242172283195,-0.003910803179751898,2023-02-17,AAPL,152.5500030517578,-0.00757532274798578,0.22964333333333334
227,-0.02024478397347096,0.03263809040095689,2023-02-21,AAPL,148.47999572753906,-0.027042190904412067,0.41578333333333334
228,-0.001574795485643321,-0.008123889905679027,2023-02-22,AAPL,148.91000366210938,0.002891880931649382,0.24866166666666667
229,0.005315278263237744,-0.01127931684181216,2023-02-23,AAPL,149.39999389648438,0.003285110650314671,0.26399500000000004
230,-0.010593464619775617,0.017884977177178962,2023-02-24,AAPL,146.7100067138672,-0.01816933693080003,0.24460333333333334
231,0.0030682925395524308,-0.006860642092180624,2023-02-27,AAPL,147.9199981689453,0.008213679785789019,0.3549716666666667
232,-0.0030406198309478327,-0.0015310138481572366,2023-02-28,AAPL,147.41000366210938,-0.0034537297979815307,0.08549999999999999
233,-0.0047364642034928295,0.019722528068984113,2023-03-01,AAPL,145.30999755859375,-0.014348470370965316,0.11164333333333333
234,0.007553593731197239,0.019586592939848435,2023-03-02,AAPL,145.91000366210938,0.004120643843102734,0.21455
