Date,AAPL,GOOG,TSLA,KO,OXY,BAC
2022-05-09,1.284683508272755,1.241715586359134,1.7881417404980737,0.4164992771409472,1.1404593254261348,0.9229467956195343
2022-05-10,1.298082975144976,1.2542852642341316,1.810719201999745,0.40188428111387475,1.1490014601643872,0.8956874111149496
2022-05-11,1.3526532326525733,1.2363749613146091,1.7967957661823366,0.38924204898246956,1.183758487867856,0.8893209556221284
2022-05-12,1.3358186346850582,1.244789800536885,1.8192787726979767,0.39815237028368405,1.2156183955214597,0.9081930607345378
2022-05-13,1.3367904527716539,1.248539003417262,1.8729707208768651,0.4167196868528024,1.3520796473169339,0.8556616812971205
2022-05-16,1.3414963591621298,1.2479899807183232,1.8969731519591753,0.4161990020106371,1.350721424365519,0.8203861817556725
2022-05-17,1.3429060337258558,1.2267198718718975,1.9375742638738664,0.3724018901103064,1.2564839317130165,0.8751678894297532
2022-05-18,1.3345356821721464,1.159296538079754,1.833441639939674,0.5926876576947616,1.3314120422006137,0.8642743584362731
2022-05-19,1.3351994509186964,1.1588688088394232,1.8173769831576216,0.5976830571969138,1.3097122776745416,0.860890385076122
2022-05-20,1.3344062590433452,1.1466788961054157,1.7800579671181183,0.6114508825376059,1.3044888009320261,0.8525917512595315
2022-05-23,1.3695629713352329,1.1576860125123511,1.75251097165072,0.6467784846893937,1.2946909341997066,0.9499737227470949
2022-05-24,1.3735239075142691,1.174747674158964,1.7734200569907035,0.6382167940425287,1.2872222729624379,0.948431490353221
2022-05-25,1.3576252339776742,1.1521860751699327,1.8058218883467538,0.6386393765449012,1.2251673168353086,0.9607411877584863
2022-05-26,1.3529716048003888,1.1577511341156328,1.8915021813835093,0.6173921754518004,1.2283548596200373,0.968020445836446
2022-05-27,1.3686846384661036,1.1862529581757142,1.9370579277159028,0.5998800063901678,1.228997029143339,0.9579356207684524
2022-05-31,1.3561920340408082,1.1726900600651864,1.9241764177038925,0.6155433152169295,1.2390863261720497,0.9354194022739344
2022-06-01,1.3517565377904617,1.1666175271477526,1.9221819588547735,0.6174055079546893,1.2266518181912405,0.9339407983201226
2022-06-02,1.3495056327673325,1.1816796904323306,1.9522590949604708,0.6159537542420248,1.213737570539094,0.9008209627876096
2022-06-03,1.3685191536742447,1.1925051986747177,2.0278225386550517,0.616567124995081,1.180763082097932,0.8987065337337106
2022-06-06,1.3868091579959179,1.1917961371997987,2.105995924303701,0.6286681136214538,1.1423175795465672,0.8917490404069365
2022-06-07,1.4209501942904583,1.1581254774997336,2.24555410452668,0.6373361948693664,1.0898768512624692,0.8663620322857256
2022-06-08,1.4110259938512302,1.1337174172269218,2.214328077158496,0.6314073853903285,1.132358461782772,0.8761538933552626
2022-06-09,1.422301010762884,1.1225252612500243,1.964425206423089,0.6471065702414276,1.264408812395277,0.9184713409427893
2022-06-10,1.4145328669141206,1.1323564356448157,1.8933655110099055,0.6133788865223605,1.2403455753476416,0.9479283823080267
2022-06-13,1.3394651832334628,1.1090758189798688,1.989898204565102,0.5571497749128835,1.3343206787494535,0.9560837314494299
