,Datetime,Tweet Id,Text
0,2022-03-23 23:59:59+00:00,1506782843967782913,@kvtinatanggi ayaw ko na maging masaya https://t.co/KXmLPjebhd
1,2022-03-23 23:59:59+00:00,1506782842621243393,@kgra_ko Tuyo …. Yo solo clavos tengo 😜😜
2,2022-03-23 23:59:58+00:00,1506782842172284932,@kanna2rino おめでとうございます🎉
3,2022-03-23 23:59:58+00:00,1506782839181742083,share ko lang. never akong magsasawang kumain ng nerds candy. 😋
4,2022-03-23 23:59:57+00:00,1506782838062223363,"yung ningselle kasi on-going tas yung winrina,,,,, nakalimutan ko talaga basahin."
5,2022-03-23 23:59:57+00:00,1506782836325498881,"@NouraFooz 10 ans c'est l'âge de ma soeur cadette !!! Lorsque je m'imagine devant une telle situation, les auteurs il faut bakoma ko tambola na mapata po le jour où je croise ata moko, ce jour là on va manger des couilles à la sauce tomate na pili pili ya poussière. Oui, nako sala ngo👌"
6,2022-03-23 23:59:57+00:00,1506782836313198593,hindi ko pa pala tapos basahin yung isang winrina au tsaka yung isang ningselle au hahshahhah
7,2022-03-23 23:59:56+00:00,1506782833511047169,"@mlbbfess untuk poin lain aku setuju. tp aku rasa untuk poin no 2 kalimat terakhir itu ga perlu nder 

...ga pernah liat bonyok lu ciuman kah? kasian bgt...

ko kasian? emg kenapa? ortuku mesra tp ga sampe cipokan didepan anak juga 😭"
8,2022-03-23 23:59:56+00:00,1506782832924192768,@s_shreyatweets Congress ko bhi ginve de ke bar ya list kafi lambi hai unki......
9,2022-03-23 23:59:56+00:00,1506782830038515716,おはようございます😊
10,2022-03-23 23:59:55+00:00,1506782828247232513,"kita ko din yan sa fb, shinare pa ng mga dipa botante mga bata pa kaloka kala mo may alam na sa politics ee nakikileni lang naman sila ew"
11,2022-03-23 23:59:55+00:00,1506782827433512960,出来ないじゃない、やるんだ。
12,2022-03-23 23:59:54+00:00,1506782825273790464,"@ko_mi_po_1 Σ(ﾟ∀ﾟﾉ)ﾉｷｬｰ
Www"
13,2022-03-23 23:59:54+00:00,1506782825122394112,@diggiebottomesa kaya nga eh pero sila lng alm ko na kamag anak nila doon na tlgang Pinangatawanan ang pagka Marcos ha ha pero yaan na natin pakulo lng yan ni Kris para mkakuha simpatya
14,2022-03-23 23:59:54+00:00,1506782824376184834,@riklhvr HALUUU MIYA KO GM! KUMAIN KA NA?
15,2022-03-23 23:59:53+00:00,1506782817723863051,"@ChasiTCG @Nataliem9999 (And if Mew doesn’t deal with the Pokémon that can’t be 1HKO’d by Psychic Leap— in this case, Arceus— it can Boss KO a 2-prizer and then only one Moltres attack is needed to win.)"
16,2022-03-23 23:59:52+00:00,1506782813634277382,Yung nagcrave ako sa dinuguan tapos nakita ko kahapon sa fridge yung dugo na ibinigay kay Mac sa Dilasag last week. Niluto kagabi kaya lang bigla akong natabangan kumain.
17,2022-03-23 23:59:51+00:00,1506782811990425600,寝て起きたらまだやってたしまだダイヤ4だった
18,2022-03-23 23:59:51+00:00,1506782811982016513,Bat ngayon ko lang toh napanood!??? Ate nami @kvsbum galing mo talaga kaya lodicakes kita eh
19,2022-03-23 23:59:51+00:00,1506782811969449985,Pahaba nang pahaba yung bucklet list ko habang di pa ako makapunta ng th. 🫥
20,2022-03-23 23:59:51+00:00,1506782810391998466,di gihapun ko kamove on sa happiness kaya di kaayo nako feel ang bagong drama ni phs!!😭
21,2022-03-23 23:59:51+00:00,1506782809741881346,Ang panget ko raw sabi ni mommy HAHAHAHHAHAHA
22,2022-03-23 23:59:50+00:00,1506782808345559042,ohayooo--- ko na agad sa araw na to
23,2022-03-23 23:59:50+00:00,1506782805459890181,Thursday palang.. pagod na ko.. dmi ko pang things to do.
24,2022-03-23 23:59:49+00:00,1506782803811536902,Gulo ng isip ko hahahHaha
25,2022-03-23 23:59:49+00:00,1506782802163150848,Araw araw talagang sinusubok ng tito ko pasensya ko 🫠
26,2022-03-23 23:59:48+00:00,1506782799218372609,Sg nga ako non 😭 sinanay ko lang mag lmg 😭
27,2022-03-23 23:59:46+00:00,1506782792176259075,"@TshwaaneSello @zillemaimane @BBGAfrica A ko o gole o tlogele maaka Sello

How do you conclude prasa ghost workers are from Luthuli House?

It's municipalities and not manucipalities"
28,2022-03-23 23:59:46+00:00,1506782790494339074,gusto ko na talaga mag changd career paths shutaness
29,2022-03-23 23:59:46+00:00,1506782788845916163,@diannaraaaaaa Miss ko na ikaw ulit...
30,2022-03-23 23:59:45+00:00,1506782786861998082,ang sama pa din ng loob ko sa tfr kulot ko 🥹🥹🥹
31,2022-03-23 23:59:44+00:00,1506782783829647364,@ero_ko_200 スキ
32,2022-03-23 23:59:44+00:00,1506782782928093184,"おいしいに決まってる！！
#アップ738"
33,2022-03-23 23:59:42+00:00,1506782775201787905,@berii614 Binabasa ko din to😍
34,2022-03-23 23:59:42+00:00,1506782774724022273,kahilakon nalang gyud ko ani ilang md
35,2022-03-23 23:59:42+00:00,1506782771796221955,"相変わらず地震が続いてますね😱東北の皆さん、お元気ですか？
さて、皆さんに励ましてもらったので、重い腰を上げます‼️
秘密兵器のフットフィットを使いました✨足裏からふくらはぎまでビンビンきます😆そして、mi-koさんにアドバイスをもらったお水。チビチビ飲みます😘 https://t.co/UfYg2kqgLn"
36,2022-03-23 23:59:41+00:00,1506782770319699969,Ano po pasavogue mga Kabalen ko #PampangaIsPink #KangLeniKikoTamu 💖💗💞
37,2022-03-23 23:59:41+00:00,1506782769661476864,@mikemikene_ko 久しぶりのプリンは美味しゅうございました🤤
38,2022-03-23 23:59:41+00:00,1506782769397272576,@yumuihpa うれしさみしうれしくて涙でるやつ。
39,2022-03-23 23:59:41+00:00,1506782769309167617,"Ang late ko na sa balita but weeew that went down quickly, I guess."
40,2022-03-23 23:59:41+00:00,1506782767551741953,@deneeseroseee Huyyyyyy! Parang gusto ko tuloy magluto uliiii. Huhu nandamay ka pa sa craving jusq kaaaaaa hahaha
41,2022-03-23 23:59:39+00:00,1506782760111046658,wa ko kabalo kung kasabot ba silas akong pasabot nga kapoy
42,2022-03-23 23:59:38+00:00,1506782758277767171,penge ako Air Binay 1 hehe dm niyo ko
43,2022-03-23 23:59:38+00:00,1506782757200228355,"@_YPRrrr 오, 거의 1년만 아닌가?
진짜 오랜만인듯?! 축하축하"
44,2022-03-23 23:59:37+00:00,1506782754150977540,"life update;

Ayaw ko na"
45,2022-03-23 23:59:37+00:00,1506782753890750469,una ko nakamata kesa alarm 🚨 galeng galeng
46,2022-03-23 23:59:37+00:00,1506782752359972864,"@ko_doji_no2 小童子さん
おはいちご！"
47,2022-03-23 23:59:37+00:00,1506782750720028672,okay balik tayo hahahh. After ko marinig 'to sa webinar namin sobrang napaisip ako. Baka akala ko productive yung araw ko pero hindi pala. I mean busy pero hindi productive?
48,2022-03-23 23:59:36+00:00,1506782749788893184,"200 pax already checked in~ 135 pax nalang. Yey~ gusto ko na matulog sa flight, super antok na 😄💕 https://t.co/FT87ybkefl"
49,2022-03-23 23:59:36+00:00,1506782748144709636,"@mama_tae_ko_jin @BTS_twt 私本垢と投票垢がごちゃごちゃ🤣🤣

I vote #BTS  for #TOP100KPOPGroup BTS"
50,2022-03-23 23:59:36+00:00,1506782747138064389,"@ko_navi110 無違反これを厳守です👮‍♀️🚔

😰"
51,2022-03-23 23:59:35+00:00,1506782743497043970,Twitter ko jdi aneh
52,2022-03-23 23:59:34+00:00,1506782741484175364,@hooniestyles @harrutwo may agimat ang dugo ko
53,2022-03-23 23:59:34+00:00,1506782741093703680,good morning!!! ano ba naman yung lahat ng gawain ko nag missing
54,2022-03-23 23:59:34+00:00,1506782740192006147,nawindang buong kaluluwa ko sa ethyl formate na meron sa universe na kaamoy din ng raspberry rum 🥴🥴🥴
55,2022-03-23 23:59:34+00:00,1506782738187452422,@chaeng_casso95 yun yung unang pinatugtog ko ngayong araw. nakaka energize para akong main character habang naglilinis 😆
56,2022-03-23 23:59:33+00:00,1506782737696722945,inggit ako sa tl kaya babasahin ko to ulit mamaya ;;;;;;;
57,2022-03-23 23:59:33+00:00,1506782737390530560,コーちゃんあのね、、、大好きだよ。
58,2022-03-23 23:59:33+00:00,1506782736769376257,Isa isa ko nang naoopen mga dati kong acc yung first naman sana oh
59,2022-03-23 23:59:33+00:00,1506782735083352064,Any wfh jobs out there? I might try something new this time. Yung dream ko makapagwork sa Korea mukhang malabo pa. Sobrang taas ng cases nila nakakaloka
0,2022-03-24 23:59:59+00:00,1507145232118284294,"tang inang ka klase to sasabihin ""Walang pumapasok sa utak ko, as always HAHAHHAHAHAHA"" tas nasa top naman 🙂🤌🏽"
1,2022-03-24 23:59:58+00:00,1507145229832388625,Ang aga ko nagising kasi akala ko may class kami. Tapos naalala ko academic ease pala gago 🥲
2,2022-03-24 23:59:58+00:00,1507145229622988803,"ello po take 2 hhhh

1st pic 100-200 ea
2nd pic 50 or below ea

post ko claiming deets latur https://t.co/alrK0QVzCy"
3,2022-03-24 23:59:58+00:00,1507145228993503234,naka tulog pala kong basa Yung buhok ko HAHAHAHAHA
4,2022-03-24 23:59:58+00:00,1507145227710365696,"@shimosui_kaki 殻付き希望です！
家でめったに食べれない😭"
5,2022-03-24 23:59:58+00:00,1507145227630379026,"Nagkaroon ng problema sa elevator, tapos takot na takot ako kasi maalog ung elevator, kaya bumaba ako sa ibang floor. Pag baba ko at mismong pag sara ng elevator parang may bumagsak ang lakas grabe-"
6,2022-03-24 23:59:57+00:00,1507145223113113628,Flex ko lang na third ako sa highest score sa licensing exam and 2 lang agwat namin ng top 1
7,2022-03-24 23:59:56+00:00,1507145221976784896,@ichimura_ko ことみちゃんおはようございます(^O^)
8,2022-03-24 23:59:56+00:00,1507145221322461187,Gusto ko maglagay ng Leni tarp sa gate namin kaso wala naman ako makuhanan 😔🎀
9,2022-03-24 23:59:56+00:00,1507145219065925634,@angkerisma @geloraco lah ko hoax??
10,2022-03-24 23:59:56+00:00,1507145217874722818,"@ko_no_rock あーでもわかるかも
昨日の夜極寒だった"
11,2022-03-24 23:59:55+00:00,1507145217438220288,人生がもっとも自由度の高いRPGです。
12,2022-03-24 23:59:54+00:00,1507145212157698048,@kadidia_Diango Ko métier h je haram wa
13,2022-03-24 23:59:52+00:00,1507145204033531904,"sagutan ko na kaya modules ko, ano ba uunahin kong subject?ah sge wag nalang tinatamad nako"
14,2022-03-24 23:59:52+00:00,1507145203127558147,@ko_doji_no1 おはようございます😊
15,2022-03-24 23:59:51+00:00,1507145200006795274,"@filipisouzacrvg @LittleMillyrs Sabe de nada kkkkk, falo merda nada tu sempre arrumava ko po"
16,2022-03-24 23:59:51+00:00,1507145197561720833,Sobrang sakit ng ulo ko hays
17,2022-03-24 23:59:50+00:00,1507145196881940480,Diko nakita grades ko ng third sem 😢😑
18,2022-03-24 23:59:50+00:00,1507145196579950593,@ckoolll ko nak fly apa lagi habis barab tu dah balik
19,2022-03-24 23:59:50+00:00,1507145196307640321,"Chat daw sa teacher kapag may mga tanong tapos 'di naman nagrerpely, halos 2 weeks na yung tanong ko😫"
20,2022-03-24 23:59:50+00:00,1507145196022206464,Viste cuando tu gato te araña? IHHHHHHHHH así ko me siento con doja
21,2022-03-24 23:59:50+00:00,1507145195875303429,@cheyaa_jy @treasuremembers HAHAHAHAHA shutaaaaaaaa😭😭😭naiimagine ko na mukha ni Paji kapag nagagalit🤣🤣🤣🤣
22,2022-03-24 23:59:50+00:00,1507145195187437588,Pacute lang habang nag ko concentrate 😅🤣 https://t.co/bAcCp6lrJ0
23,2022-03-24 23:59:50+00:00,1507145193945935872,"@hu_ko_s2 ありがとー❣️

仕事自体はそこまで忙しくないんだけど、とにかく体がまだ戻らない( ；꒳​； )ぴｴﾝ💧"
24,2022-03-24 23:59:49+00:00,1507145190032781313,"@dyeliling @SB19Official Naririnig ko si Stell hahahah

 @SB19Official
#STANWORLD #SB19
#Bazinga_SB19 is my hype song!"
25,2022-03-24 23:59:49+00:00,1507145189194104832,Ang sakit ng ulo ko argh ugh grrrrr https://t.co/S0VKE0g1TZ
26,2022-03-24 23:59:49+00:00,1507145188958896134,@archangjaile   Hindi ko ma mention name mo https://t.co/K4IXx12t0p
27,2022-03-24 23:59:49+00:00,1507145188606898177,"WALANG BABANGON HANGGAT DI NAKIKITA SA CAM😩🙏 I NEED SOME FAEN SERVICE YOU KNOW, TINAYA KO LOVELIFE KO SA INYO KAYA PAKILIGIN NIYO AKO😭💚

#GMMTVSafeHouseSS3D5"
28,2022-03-24 23:59:48+00:00,1507145187482796032,"madali naman ako kausap,, pupunta na talaga ko 🤣"
29,2022-03-24 23:59:48+00:00,1507145186949824519,need ko na ng printer jwsjiwnejw sa 15 ko palang makukuha 🥲
30,2022-03-24 23:59:48+00:00,1507145185763139585,nauna ako sa alarm ko ng 2 mins 🤩
31,2022-03-24 23:59:48+00:00,1507145185335017508,"@yyanyaaan Tanggap ko na yanyan🐇 na wala na kong SB19 topic na makikita. Tanggap ko na magiging mag-isa na lang ako sa buhay. Mag-aalaga na lang ako ng pusa, aso at dagang costa. Mag-aaral na lang ako mag-cross stitch tsaka siguro mag-gagantsilyo na lang ako ng bedsheets, mantel at kurtina"
32,2022-03-24 23:59:48+00:00,1507145184764903426,@bluerawberry ay enebe HAHSHHHHAHSH confidence ko ngayong umaga 📈📈📈
33,2022-03-24 23:59:47+00:00,1507145183347220482,"まだやったことないけど、ぬいぐるみカバーは多分掃除が楽になるよな。凹凸減る。
洗濯機で回したくなる気持ちが減る気がする。"
34,2022-03-24 23:59:47+00:00,1507145182419976210,wait lang mali pala ako ng pagsusuot ng mask ko NASA LABAS PALA YUNG EME NA HATI HELP
35,2022-03-24 23:59:47+00:00,1507145182307041281,@0201PUB DAMI KO EYEBAGS
36,2022-03-24 23:59:47+00:00,1507145180843249665,@ZdravkoPonos Gledajte i učite kako treba da se ponaša svako ko stane pred kamere pa makar one bile i tv pinka.
37,2022-03-24 23:59:47+00:00,1507145180150857731,"naiinis ako sa kaibigan ko ,, nagyayabang na may jowa, sige ok lang sino ba naman ako para magkaroon ng jowa"
38,2022-03-24 23:59:46+00:00,1507145180029530113,@biscocartz what if gamitin ko na font sa placard ay potchi 🤸🏻‍♀️
39,2022-03-24 23:59:46+00:00,1507145178179850241,@alwaysformina OO HAHAHAHAHAHA Piniga ko utak ko para dun. Hahahahahaha
40,2022-03-24 23:59:46+00:00,1507145177609416705,Baho pala utot ko &lt;(￣︶￣)&gt;
41,2022-03-24 23:59:46+00:00,1507145176837681154,@PLDT_Cares Hello when po babalik yung internet connection? Galit na po lola ko
42,2022-03-24 23:59:45+00:00,1507145175591649307,@bukandeng Deket rumahku dulu ko bisa bisanya ga taauuuu
43,2022-03-24 23:59:45+00:00,1507145175113498629,pwede mutake sa exam aning college for medicine sa ustp?? try lang gud ug mupasar ko mag shift ko hehe☹️
44,2022-03-24 23:59:45+00:00,1507145172601413635,Himala daw naka mata ko HAHAHAHAHAHAHAHAAHAHAHAHAHA naka mata jud ba?
45,2022-03-24 23:59:44+00:00,1507145169409355782,@sangomar94 Dinagn ko tass wakh ko ko
46,2022-03-24 23:59:44+00:00,1507145168306458626,"@dinaliit Namimiss ko lang sya,sila. 🥲"
47,2022-03-24 23:59:43+00:00,1507145166892802050,Jusqu’à il dit ko le tournage va durer 3 jours 😭😭 ko le reste sa sera au Sheraton 😭🤣🤣🤣
48,2022-03-24 23:59:43+00:00,1507145163801604096,"@mementai_ko めっちゃ綺麗そうだもんね！確かに普段から混みそう(´・ω・｀)
近所の人は行くでしょ！奈良県内の人行く気がする笑
ほんとに！康二いつも奈良を宣伝してくれてありがとう🧡"
49,2022-03-24 23:59:42+00:00,1507145162140565504,@fay_alif Mujhey lagta hai she didn't realise imran khan ney dubbing wali eurtugal dekhney ko kaha tha. Now she wants us all to learn Turkish
50,2022-03-24 23:59:42+00:00,1507145159619887110,@andraswf @Wer_ko_der_ko @paperghost @StevePeers @Luiseach @miffythegamer @snigskitchen Nah I think Boyd just stands on the box his colander came in lol
51,2022-03-24 23:59:41+00:00,1507145159016075265,"hindi ko hahayaang masayang mga pagod at sakrapisyo ng mga magulang ko para sakin, gabayan niyo po ako 🥺"
52,2022-03-24 23:59:41+00:00,1507145158605041664,Di ko bal an kung ano Ang na feel ni Leo subong hahaha
53,2022-03-24 23:59:41+00:00,1507145156419813377,@kuzu_cnr_24 うわー！！ありがとうー！！！！！
54,2022-03-24 23:59:41+00:00,1507145155320578055,@zzyniahverziga libre mo ‘ko
55,2022-03-24 23:59:40+00:00,1507145154712727552,tawang tawa ko kay rich putcha UAHSHSHJSJSJAAHHAKSNSBSHWHWHAHAHAHEHSHSHAHSHSHWHWHSJSHAHAHIAJWSKKSJA
56,2022-03-24 23:59:40+00:00,1507145152208711680,@ENHYPEN_members KO GADA YG BGASIH TAU GUE KALO UPDATE FCXDGGHKL
57,2022-03-24 23:59:40+00:00,1507145151235653632,"@ImeeMirando @inquirerdotnet @NCorralesINQ No, I never tried the UK.    Iyong 2 pamangkin ko ay nandoon ngayon.    Okay naman sila pero 2nd class honors siguro kapag natapos na.  Walang mahirap kung pursigido at hindi naman napakahina ng utak.
Ikaw, nag-aral ka doon?"
58,2022-03-24 23:59:39+00:00,1507145150187065346,10 activities yung kailangan ko habulin tapos may tira pa
59,2022-03-24 23:59:39+00:00,1507145149729570825,Bilhin niyo na mga pc onhand ko naman ready to ship😭
0,2022-03-25 23:59:59+00:00,1507507618675318797,"Nioune sougn banc amul ndieurign dagn leni wo mais jamais on exploite leur potentiel en cours de jeu, t ko wolouwoul doko jouer Lo, coach moy may joueuram confiance mais fi banc bi sougn jouer rek par défaut la"
1,2022-03-25 23:59:58+00:00,1507507617257586690,"@anticorrupt2022 @News5PH Kung ako si BBM, di ko rin xa babayaran. Wala nmn syang hatak sa tao. Juskoo..tsaka karamihan sa mga artists ni BBM, laocean deap. So bakit pa babayaran kung di rin nakakahatak ng mga tao."
2,2022-03-25 23:59:58+00:00,1507507614132834307,masakit ang ulo ko
3,2022-03-25 23:59:57+00:00,1507507613625315333,"Yung mga aso namin niliguan ko kahapon tapos pumunta lang ako sa tindahan, pagbalik ko may putik na silang lahat?😃😃"
4,2022-03-25 23:59:57+00:00,1507507613419724801,"@15ichi_ko 照れた///
いちこありがとうね……👉👈"
5,2022-03-25 23:59:57+00:00,1507507613277122560,ANG AGA AGA GANTO MAKIKITA KO OMYGOD SUHO SUMASAPAW KA SA BDAY NI XIUMIN😭😭😭😭😭😭😭
6,2022-03-25 23:59:57+00:00,1507507610831912965,@nasu_jirota 学校です😔
7,2022-03-25 23:59:57+00:00,1507507610244698122,"""hi! Musta ka? Gusto mo ng jack-off video ko tonight?"""
8,2022-03-25 23:59:56+00:00,1507507609506525185,@ko_doji_no1 ありがとうございます😊
9,2022-03-25 23:59:56+00:00,1507507608403718147,@nuresen55199 いいね、押しておきましたね💕💕
10,2022-03-25 23:59:56+00:00,1507507608273702912,Ganun talaga kailangan ko mag tiis.
11,2022-03-25 23:59:55+00:00,1507507605153136641,Tangna unang laro ko bukas after 2years tas odl agad hahahahahhahh
12,2022-03-25 23:59:55+00:00,1507507604880199683,@bunnyzhanxian yun din basa ko beb na very wild ni gu wei 😜😜
13,2022-03-25 23:59:55+00:00,1507507602934341633,https://t.co/6RiNoRXq7v #RT #拡散希望
14,2022-03-25 23:59:55+00:00,1507507602452017152,man ang saya ng gising ko
15,2022-03-25 23:59:54+00:00,1507507599906078722,"When asked to describe in simpler terms how much PHP 203B is, 2012 bar top notcher Mickey Ingles replied, ""Naiimagine ko lang doon, it's a lot of BTS tickets."""
16,2022-03-25 23:59:54+00:00,1507507599456964609,SUPER GWAPO NA NI PIETRO SA IMAGINATION KO UNA PA LANG 😭😭😭
17,2022-03-25 23:59:54+00:00,1507507598236528642,"UAE Warriors 27: #Africa Results | First Champ Crowned &amp; Wild KO - #UAEW27 #UAEWarriorsAfrica - @HammamiWisem Crowned First Ever @uae_warriors  Africa Champion

https://t.co/8sw4Be9yye"
18,2022-03-25 23:59:54+00:00,1507507597598859267,"Taena kasabay ko sa pipay sa eroplano soshskaka sabi ko hello, kay leni tayo  💖 hahahahaha"
19,2022-03-25 23:59:53+00:00,1507507594524762112,"idk if i want to be her or be with her (minarcos ko lang caption from tiktok)

#CAMANAVAisPink  #risahontiveros #r1sapa #lenikiko2022 https://t.co/viwOyFJXto"
20,2022-03-25 23:59:51+00:00,1507507588199763968,May test pagid waay duman ko ka study pashneyuh
21,2022-03-25 23:59:51+00:00,1507507585964212224,babawi ako today sa sarili ko hshshs tama na isang araw sayo na breakdown. duh di desurvv
22,2022-03-25 23:59:51+00:00,1507507585443721216,240hzのモニター買わないとって思って一年経つけど未だに迷ってる😶
23,2022-03-25 23:59:48+00:00,1507507574769274880,Feel nako bagsak ko sa tle doh
24,2022-03-25 23:59:48+00:00,1507507573595209730,ﾌﾟﾛﾐｿ…愛…
25,2022-03-25 23:59:47+00:00,1507507570747244546,@reaadreadread mas masaya pa yung mga nakita ko na threadfic ng chenwei kaysa novel. mas may kwenta.
26,2022-03-25 23:59:47+00:00,1507507568398434304,"@oxmqxo 桐谷健太もう口元ゆるそうな役しかイメージ出来ない😂
ｲｯｾｰﾀｶﾊｼは恋せぬふたりの高橋さんからの振り幅よ🥺"
27,2022-03-25 23:59:46+00:00,1507507566955294724,bakit ko daw pinaikot yung washing machine wala pang sabon 😭
28,2022-03-25 23:59:46+00:00,1507507564170285058,"今日はやたら放クラを流してくれるな我がウォークマン
タイムカプセル卒業の時に流されたら泣いちゃうかもな"
29,2022-03-25 23:59:45+00:00,1507507562459062276,"@MKruscica Šteta što u anketi nema Lava Pajkića. On je em plaćenik, em glup, ružan ko greh, ulizica plus radi za onog ko nam direktno utiiče na život."
30,2022-03-25 23:59:45+00:00,1507507560231817217,Kala ko si John Lapuz 🥲 https://t.co/ZZeaIOt48u
31,2022-03-25 23:59:45+00:00,1507507560185679873,Injang i-welcome mo ko 😭
32,2022-03-25 23:59:42+00:00,1507507550870474752,@urbyuticrush Ko cepet rapet
33,2022-03-25 23:59:42+00:00,1507507549402112002,shuta grabe kilig ko sa Bridgerton S2 HELP the leads are just so hot and you can literally cut the tension with knife— anyway this season is already better than the last
34,2022-03-25 23:59:42+00:00,1507507547762151427,@erikabrlgdn kala ko kaya dadagitan ako di man pala 🫠🫠🫠
35,2022-03-25 23:59:41+00:00,1507507546537402370,"dami ko talaga nalalaman sa kanila, ang galing 😩"
36,2022-03-25 23:59:40+00:00,1507507539906539525,"jusko yung oras ko haha the mental gymnastics i did to get the word grabe
Saltong Max 70
🏅5/8  ⌛47m 17s

⬜⬜⬜🟨🟨🟩⬜
🟨🟨⬜⬜⬜🟩🟨
⬜🟨🟨🟨🟨⬜⬜
🟨🟨🟨⬜🟨🟩🟩
🟩🟩🟩🟩🟩🟩🟩

https://t.co/k4wC4FiPzM"
37,2022-03-25 23:59:39+00:00,1507507538434031619,"sabi ng tatay ko yung ginagawa raw ni jr kapag nagaasalita, ganon daw mga kilala niyang ano hahahshhhshshsha papa kausapin mo si mama"
38,2022-03-25 23:59:39+00:00,1507507537960075265,"Nag-almusal na ba kayo,kanin raw si bunso e,me' fresh tinapay,kape lang talaga partnership ko sa Umaga, additional na lang Minsan yung Spagetti,char' baka 9am,maglunch na Rin Ako,pwa' Hindi na ko magdala pagkain,at Hindi na Ako,maghagilap don.."
39,2022-03-25 23:59:39+00:00,1507507537167278081,"tawang tawa ako huhu nareply ko yung number ng kapatid ko BWHAJSGAHAHAHAHAHA AMEN

DONBELLE DEIBestToTheMAX

#DonBelle
#HIH2GeneralAssembly
#HesIntoHerSeason2
Donny Pangilinan | Belle Mariano"
40,2022-03-25 23:59:39+00:00,1507507536865693698,@geeiaacunanan Baket ? Anu ginawa ko ? Hahahaha
41,2022-03-25 23:59:39+00:00,1507507536752439296,Hanep. Gumawa ako nung core values pero di ko nalagay sa final output 😭😭😭
42,2022-03-25 23:59:39+00:00,1507507536252968963,@ANINewsUP Lath bajao inke ache se..online exams mein cheating krne ko mil jaati hai inko
43,2022-03-25 23:59:39+00:00,1507507535640629248,@jeanalbrechtt pakyu kahilakon na bya ko ato HAHAHAHAHAHAHA
44,2022-03-25 23:59:38+00:00,1507507533090639876,@Xadeejournalist @ZaraHatKay_Dawn Corruption ko khatam karney k liye corrupt loug chhahiye
45,2022-03-25 23:59:37+00:00,1507507529055563778,"@EastJavaAlter Kirim dm aja
Udh kebuka ko"
46,2022-03-25 23:59:36+00:00,1507507525134200833,"@hana3_ko 本当それなですよ(笑)
今日の朝ですよ壊れたの！！😭😭😭

その通りですね！
一部だけですけどねアメフラは！"
47,2022-03-25 23:59:36+00:00,1507507523703611395,Wala gid ko ga expect na makaya ra nako mag process og mga bagay like real adult wow HAHAHA
48,2022-03-25 23:59:36+00:00,1507507522587877385,@Bangtan_extras Actually un rin tanong ko. 🥺
49,2022-03-25 23:59:34+00:00,1507507517483814917,ang sakit pala pag naririnig ko yung wisdom tas hindi na pala kami yon
50,2022-03-25 23:59:34+00:00,1507507516913053697,laki ng tampo ko sayo preee
51,2022-03-25 23:59:34+00:00,1507507516862722048,lipay lipay man ko gabie so mag antos kos duty ron nga way tulog
52,2022-03-25 23:59:34+00:00,1507507516531671041,Juswa hindi ko kaya energy mo 😭
53,2022-03-25 23:59:34+00:00,1507507516111933448,@an_ll2 梅がＥ－ーっ🤣
54,2022-03-25 23:59:34+00:00,1507507514618703872,Ang tanong kanino ko ipapasa wala naan akong crush😭😭😭
55,2022-03-25 23:59:34+00:00,1507507514052866048,@Nishiriki04 Pinsan ko bheee 🤫🤫🤫
56,2022-03-25 23:59:33+00:00,1507507512999743490,@smookyxs ko gada jamet
57,2022-03-25 23:59:33+00:00,1507507511686881284,"ayaka cutie, siya pinakahihintay ko sana manalo me 50/50"
58,2022-03-25 23:59:33+00:00,1507507510860984326,慶應コミュニティの”モデレーター“になった https://t.co/6qYGrXUsrh
59,2022-03-25 23:59:33+00:00,1507507509547847685,ストーリーが良すぎてエロが邪魔してるAV
0,2022-03-26 23:59:59+00:00,1507870006771851266,@_jenicaaaaaaa Super want! 😭 inaantay ko nalang din pag uwi namin uli 😫
1,2022-03-26 23:59:57+00:00,1507870001503825922,Iba ang pung'aw ko saimo ngunyan yen:(
2,2022-03-26 23:59:57+00:00,1507870001281515524,"@olnauans i love u more, my gf!!! ikaw pa rin gf ko 😡🤍"
3,2022-03-26 23:59:57+00:00,1507870000362758144,@alexdandi mi piacerebbe avere notizie di Luana Carolina dopo il terribile ko che le ha inflitto Molly McCann. Tu hai notizie?  #UFCDaznItaly
4,2022-03-26 23:59:57+00:00,1507869999255326720,Mag self photoshoot nalang ko diris kwarto puslan man completo kog gamit.
5,2022-03-26 23:59:57+00:00,1507869998018031617,起きた🥱
6,2022-03-26 23:59:56+00:00,1507869997498273793,"@Ke_Ko_IBA それはないよね💦
私もパーマかかりにくかったケド、数ヶ月は大丈夫だったよ！
初めてのパーマなのにー😭"
7,2022-03-26 23:59:56+00:00,1507869997258838017,Yung mas kapatid pa yung turingan namin ng tutor ko.😅Hays sana kapatid nalang talaga kita. 😅
8,2022-03-26 23:59:56+00:00,1507869994150862849,Sakit ng buong katawan ko!!
9,2022-03-26 23:59:55+00:00,1507869991881752583,@natunotuki_TRPG いい声でした（n度目）
10,2022-03-26 23:59:55+00:00,1507869991496204292,"今日の吉田輝星
２回４失点KOと予想"
11,2022-03-26 23:59:55+00:00,1507869990959034368,"flower delivery ⚘

to: @neosvior
from: pogi
💐: tulips from Jeno! 
💌: galit ba yang abunjing bunjing ko, flowers for you kasi wala lang bored ako e. pakiss na ako ah? ge na oks na 'to https://t.co/1Ih7BRv703"
12,2022-03-26 23:59:54+00:00,1507869988324999172,"hello, mahal ko!!! super ganda na naman ng gising ko omg. maglalaba kami now, i love you"
